VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
VEH_2111,2,30.61,351.23,2580.00,359.00,120.00,2101.00,440.99,160.00,280.99
VEH_2112,10,188.15,973.61,5820.00,1116.00,600.00,4104.00,938.89,160.00,778.89
VEH_2113,7,156.43,760.88,5460.00,891.00,420.00,4149.00,768.70,160.00,608.70
VEH_2114,2,44.22,352.93,2889.00,378.00,120.00,2391.00,442.35,160.00,282.35
VEH_2115,8,182.08,1355.57,6240.00,1467.00,480.00,4293.00,1244.46,160.00,1084.46
VEH_2116,9,147.51,1413.74,6900.00,1504.00,540.00,4856.00,1290.99,160.00,1130.99
VEH_2117,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2118,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2119,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2120,3,71.92,397.66,4980.00,416.00,180.00,4384.00,478.13,160.00,318.13
VEH_2121,2,37.32,241.08,2580.00,255.00,120.00,2205.00,352.86,160.00,192.86
VEH_2122,7,164.83,540.91,5564.00,650.00,420.00,4494.00,760.91,220.00,540.91
VEH_2123,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2124,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2125,5,88.23,243.75,4449.00,309.00,300.00,3840.00,463.75,220.00,243.75
VEH_2126,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2127,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2128,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2129,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2130,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2131,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2132,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2133,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2134,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2135,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2136,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2137,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2138,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2139,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2140,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2141,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2142,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2143,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2144,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2145,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2146,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2147,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2148,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2149,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2150,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2151,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2152,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2153,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2154,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2155,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2156,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2157,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2158,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2159,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2160,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2161,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2162,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2163,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2164,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2165,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2166,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2167,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2168,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2169,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2170,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2171,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2172,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2173,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2174,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2175,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2176,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2177,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2178,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2179,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2180,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2181,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2182,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2183,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2184,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2185,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2186,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2187,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2188,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2189,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2190,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2191,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2192,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2193,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2194,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2195,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2196,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2197,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2198,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2199,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2200,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2201,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2202,4,69.20,1100.12,6420.00,1085.00,240.00,5095.00,1040.10,160.00,880.10
VEH_2203,3,68.47,1016.86,6240.00,997.00,180.00,5063.00,973.49,160.00,813.49
VEH_2204,7,145.77,1090.44,5460.00,1183.00,420.00,3857.00,1032.35,160.00,872.35
VEH_2205,11,221.32,1259.90,6240.00,1374.00,660.00,4206.00,1167.92,160.00,1007.92
VEH_2206,3,74.51,294.93,4020.00,335.00,180.00,3505.00,395.94,160.00,235.94
VEH_2207,2,39.15,321.84,2457.00,352.00,120.00,1985.00,417.47,160.00,257.47
VEH_2208,7,156.52,632.21,5460.00,713.00,420.00,4327.00,665.77,160.00,505.77
VEH_2209,6,101.47,629.89,5250.00,687.00,360.00,4203.00,663.91,160.00,503.91
VEH_2210,7,129.03,982.23,4886.00,1035.00,420.00,3431.00,945.78,160.00,785.78
VEH_2211,3,41.30,444.35,3540.00,472.00,180.00,2888.00,515.48,160.00,355.48
VEH_2212,4,73.90,528.84,4380.00,577.00,240.00,3563.00,583.07,160.00,423.07
VEH_2213,9,206.82,1498.03,5820.00,1602.00,540.00,3678.00,1358.43,160.00,1198.43
VEH_2214,9,196.48,1612.27,5193.00,1704.00,540.00,2949.00,1449.82,160.00,1289.82
VEH_2215,3,61.95,901.96,4800.00,920.00,180.00,3700.00,881.57,160.00,721.57
VEH_2216,7,168.09,1312.42,4380.00,1393.00,420.00,2567.00,1209.94,160.00,1049.94
VEH_2217,4,52.63,814.22,3646.00,838.00,240.00,2568.00,811.38,160.00,651.38
VEH_2218,2,40.26,361.28,2940.00,383.00,120.00,2437.00,449.02,160.00,289.02
VEH_2219,2,37.94,183.88,2780.00,212.00,120.00,2448.00,307.10,160.00,147.10
VEH_2220,4,82.07,632.97,4155.00,690.00,240.00,3225.00,666.38,160.00,506.38
VEH_2221,6,111.53,1268.06,4980.00,1309.00,360.00,3311.00,1174.45,160.00,1014.45
VEH_2222,7,169.68,1134.65,7260.00,1198.00,420.00,5642.00,1354.65,220.00,1134.65
VEH_2223,4,107.07,556.00,5389.00,591.00,240.00,4558.00,776.00,220.00,556.00
VEH_2224,7,197.80,1135.08,5293.00,1181.00,420.00,3692.00,1355.08,220.00,1135.08
VEH_2225,1,26.76,350.13,3360.00,338.00,60.00,2962.00,570.13,220.00,350.13
VEH_2226,6,132.37,1061.76,4800.00,1117.00,360.00,3323.00,1281.76,220.00,1061.76
VEH_2227,3,82.53,658.40,5160.00,689.00,180.00,4291.00,878.40,220.00,658.40
VEH_2228,4,88.90,976.87,5142.00,1043.00,240.00,3859.00,1196.87,220.00,976.87
VEH_2229,1,24.52,316.76,3540.00,323.00,60.00,3157.00,536.76,220.00,316.76
VEH_2230,2,57.68,320.03,2940.00,341.00,120.00,2479.00,540.03,220.00,320.03
VEH_2231,9,246.53,674.26,5302.00,810.00,540.00,3952.00,894.26,220.00,674.26
VEH_2232,2,56.91,704.76,4380.00,702.00,120.00,3558.00,924.76,220.00,704.76
VEH_2233,3,60.45,699.49,2940.00,711.00,180.00,2049.00,919.49,220.00,699.49
VEH_2234,2,51.07,546.53,3888.00,554.00,120.00,3214.00,766.53,220.00,546.53
VEH_2235,2,54.52,687.87,4020.00,699.00,120.00,3201.00,907.87,220.00,687.87
VEH_2236,1,27.51,404.28,3540.00,404.00,60.00,3076.00,624.28,220.00,404.28
VEH_2237,3,72.98,917.91,5160.00,913.00,180.00,4067.00,1137.91,220.00,917.91
VEH_2238,1,28.44,370.69,3540.00,368.00,60.00,3112.00,590.69,220.00,370.69
VEH_2239,2,57.03,490.29,5160.00,519.00,120.00,4521.00,710.29,220.00,490.29
VEH_2240,1,24.30,359.63,2280.00,367.00,60.00,1853.00,579.63,220.00,359.63
VEH_2241,1,27.96,324.03,2280.00,347.00,60.00,1873.00,544.03,220.00,324.03
VEH_2242,3,71.22,274.20,2580.00,317.00,180.00,2083.00,629.04,300.00,329.04
VEH_2243,5,101.06,746.50,3540.00,827.00,300.00,2413.00,1195.80,300.00,895.80
VEH_2244,1,31.50,289.36,2280.00,299.00,60.00,1921.00,647.24,300.00,347.24
VEH_2245,2,35.51,310.77,3540.00,337.00,120.00,3083.00,672.92,300.00,372.92
VEH_2246,2,41.29,453.01,3466.00,481.00,120.00,2865.00,843.61,300.00,543.61
VEH_2247,4,101.73,600.54,5263.00,659.00,240.00,4364.00,1020.65,300.00,720.65
VEH_2248,2,41.95,349.53,3360.00,369.00,120.00,2871.00,719.43,300.00,419.43
VEH_2249,3,69.86,454.66,3660.00,490.00,180.00,2990.00,845.59,300.00,545.59
VEH_2250,8,152.67,685.07,3650.00,718.00,480.00,2452.00,1122.08,300.00,822.08
VEH_2251,7,159.27,754.01,4800.00,807.00,420.00,3573.00,1204.81,300.00,904.81
VEH_2252,11,245.13,763.68,6420.00,869.00,660.00,4891.00,1216.42,300.00,916.42
VEH_2253,6,117.39,615.41,3720.00,664.00,360.00,2696.00,1038.49,300.00,738.49
VEH_2254,2,40.62,377.54,3371.00,386.00,120.00,2865.00,753.05,300.00,453.05
VEH_2255,6,136.01,862.09,4380.00,951.00,360.00,3069.00,1334.51,300.00,1034.51
VEH_2256,8,211.83,779.89,5244.00,910.00,480.00,3854.00,1235.87,300.00,935.87
VEH_2257,7,159.15,466.64,4020.00,532.00,420.00,3068.00,859.97,300.00,559.97
VEH_2258,5,134.51,370.62,3720.00,431.00,300.00,2989.00,744.75,300.00,444.75
VEH_2259,4,79.57,770.28,4448.00,789.00,240.00,3419.00,1224.34,300.00,924.34
VEH_2260,2,37.07,348.65,3433.00,364.00,120.00,2949.00,718.38,300.00,418.38
VEH_2261,6,126.31,500.96,4800.00,573.00,360.00,3867.00,901.16,300.00,601.16
VEH_2262,6,143.58,505.84,4446.00,572.00,360.00,3514.00,1158.76,400.00,758.76
VEH_2263,4,94.27,457.54,3906.00,495.00,240.00,3171.00,1086.31,400.00,686.31
VEH_2264,2,48.54,429.10,3545.00,443.00,120.00,2982.00,1043.65,400.00,643.65
VEH_2265,2,49.16,466.16,3540.00,464.00,120.00,2956.00,1099.24,400.00,699.24
VEH_2266,4,100.06,707.05,3988.00,737.00,240.00,3011.00,1460.58,400.00,1060.58
VEH_2267,5,119.81,742.99,4380.00,778.00,300.00,3302.00,1514.48,400.00,1114.48
VEH_2268,2,49.01,365.43,3656.00,386.00,120.00,3150.00,948.15,400.00,548.15
VEH_2269,4,100.29,656.19,4457.00,671.00,240.00,3546.00,1384.28,400.00,984.28
VEH_2270,2,49.88,461.00,3719.00,481.00,120.00,3118.00,1091.49,400.00,691.49
VEH_2271,6,142.07,326.13,3688.00,373.00,360.00,2955.00,889.19,400.00,489.19
VEH_2272,2,45.32,360.67,3360.00,348.00,120.00,2892.00,941.00,400.00,541.00
VEH_2273,4,93.24,497.61,4020.00,517.00,240.00,3263.00,1146.41,400.00,746.41
VEH_2274,3,70.60,649.44,4020.00,716.00,180.00,3124.00,1374.17,400.00,974.17
VEH_2275,4,95.91,878.06,4289.00,932.00,240.00,3117.00,1717.08,400.00,1317.08
VEH_2276,2,49.08,639.60,3877.00,638.00,120.00,3119.00,1359.41,400.00,959.41
VEH_2277,3,50.73,91.23,4020.00,106.00,180.00,3734.00,536.85,400.00,136.85
VEH_2278,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2279,5,98.47,470.11,4380.00,518.00,300.00,3562.00,1105.17,400.00,705.17
VEH_2280,3,50.81,209.87,3540.00,217.00,180.00,3143.00,714.80,400.00,314.80
VEH_2281,6,124.00,463.85,4980.00,514.00,360.00,4106.00,1095.78,400.00,695.78
VEH_2282,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2283,2,48.46,625.60,3856.00,604.00,120.00,3132.00,1626.07,500.00,1126.07
VEH_2284,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2285,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2286,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2287,3,54.72,362.92,4380.00,379.00,180.00,3821.00,1153.25,500.00,653.25
VEH_2288,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2289,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2290,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2291,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2292,2,44.78,68.76,3720.00,79.00,120.00,3521.00,623.77,500.00,123.77
VEH_2293,2,52.64,115.74,3832.00,131.00,120.00,3581.00,708.34,500.00,208.34
VEH_2294,2,47.79,115.74,3832.00,131.00,120.00,3581.00,708.34,500.00,208.34
VEH_2295,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2296,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2297,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2298,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2299,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2300,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2301,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2302,12,255.71,1230.31,6900.00,1395.00,720.00,4785.00,1144.25,160.00,984.25
VEH_2303,12,241.71,1364.44,6600.00,1465.00,720.00,4415.00,1251.55,160.00,1091.55
VEH_2304,13,244.28,2212.61,6900.00,2355.00,780.00,3765.00,1930.09,160.00,1770.09
VEH_2305,10,213.40,1963.30,5136.00,2051.00,600.00,2485.00,1730.64,160.00,1570.64
VEH_2306,6,128.12,1175.35,4020.00,1270.00,360.00,2390.00,1100.28,160.00,940.28
VEH_2307,9,185.84,1413.35,5460.00,1493.00,540.00,3427.00,1290.68,160.00,1130.68
VEH_2308,11,218.16,1839.14,4380.00,2009.00,660.00,1711.00,1631.31,160.00,1471.31
VEH_2309,11,256.15,2426.64,5820.00,2528.00,660.00,2632.00,2101.31,160.00,1941.31
VEH_2310,14,298.14,1955.56,5528.00,2097.00,840.00,2591.00,1724.45,160.00,1564.45
VEH_2311,10,209.60,1507.15,5460.00,1605.00,600.00,3255.00,1365.72,160.00,1205.72
VEH_2312,4,89.67,615.33,1500.00,666.00,240.00,594.00,652.26,160.00,492.26
VEH_2313,10,185.17,1429.82,4020.00,1568.00,600.00,1852.00,1303.86,160.00,1143.86
VEH_2314,14,262.06,1911.34,5201.00,2088.00,840.00,2273.00,1689.07,160.00,1529.07
VEH_2315,7,137.78,1222.18,2426.00,1335.00,420.00,671.00,1137.75,160.00,977.75
VEH_2316,10,227.03,1854.33,4020.00,1961.00,600.00,1459.00,1643.46,160.00,1483.46
VEH_2317,7,136.10,1486.70,2580.00,1542.00,420.00,618.00,1349.36,160.00,1189.36
VEH_2318,7,126.84,1000.69,3117.00,1068.00,420.00,1629.00,960.55,160.00,800.55
VEH_2319,6,139.02,1449.41,2580.00,1505.00,360.00,715.00,1319.53,160.00,1159.53
VEH_2320,7,155.51,1597.31,4020.00,1623.00,420.00,1977.00,1437.85,160.00,1277.85
VEH_2321,3,68.99,404.73,2440.00,435.00,180.00,1825.00,483.78,160.00,323.78
VEH_2322,4,72.36,577.85,2580.00,606.00,240.00,1734.00,622.28,160.00,462.28
VEH_2323,10,209.43,1305.98,5223.00,1413.00,600.00,3210.00,1204.79,160.00,1044.79
VEH_2324,3,72.16,573.46,2555.00,595.00,180.00,1780.00,618.77,160.00,458.77
VEH_2325,3,63.55,533.41,2283.00,553.00,180.00,1550.00,586.73,160.00,426.73
VEH_2326,3,67.76,562.20,2395.00,592.00,180.00,1623.00,609.76,160.00,449.76
VEH_2327,5,89.28,841.79,5358.00,896.00,300.00,4162.00,833.43,160.00,673.43
VEH_2328,6,113.49,1088.55,3540.00,1133.00,360.00,2047.00,1030.84,160.00,870.84
VEH_2329,3,70.88,494.64,2580.00,533.00,180.00,1867.00,555.71,160.00,395.71
VEH_2330,5,118.10,558.93,3682.00,612.00,300.00,2770.00,607.15,160.00,447.15
VEH_2331,6,112.35,1237.35,4218.00,1276.00,360.00,2582.00,1149.88,160.00,989.88
VEH_2332,5,110.92,657.97,3360.00,718.00,300.00,2342.00,686.38,160.00,526.38
VEH_2333,4,94.27,426.02,2940.00,478.00,240.00,2222.00,500.82,160.00,340.82
VEH_2334,8,148.65,983.15,5460.00,1076.00,480.00,3904.00,946.52,160.00,786.52
VEH_2335,6,95.99,1726.36,4380.00,1771.00,360.00,2249.00,1541.09,160.00,1381.09
VEH_2336,12,256.20,1450.01,4380.00,1634.00,720.00,2026.00,1320.01,160.00,1160.01
VEH_2337,10,221.40,1907.40,5160.00,1980.00,600.00,2580.00,1685.92,160.00,1525.92
VEH_2338,1,23.06,369.19,840.00,357.00,60.00,423.00,455.36,160.00,295.36
VEH_2339,5,103.22,1043.02,2580.00,1075.00,300.00,1205.00,994.42,160.00,834.42
VEH_2340,6,134.33,523.08,4380.00,617.00,360.00,3403.00,578.46,160.00,418.46
VEH_2341,11,249.59,1851.00,5820.00,1981.00,660.00,3179.00,1640.80,160.00,1480.80
VEH_2342,8,170.61,1196.65,4380.00,1287.00,480.00,2613.00,1117.32,160.00,957.32
VEH_2343,10,219.01,1681.61,5460.00,1759.00,600.00,3101.00,1505.29,160.00,1345.29
VEH_2344,8,168.27,1131.25,4980.00,1223.00,480.00,3277.00,1065.00,160.00,905.00
VEH_2345,7,140.13,1101.16,4380.00,1185.00,420.00,2775.00,1040.93,160.00,880.93
VEH_2346,8,165.40,1131.14,5460.00,1223.00,480.00,3757.00,1064.91,160.00,904.91
VEH_2347,9,194.89,1083.96,6240.00,1226.00,540.00,4474.00,1027.17,160.00,867.17
VEH_2348,8,163.13,1411.43,3922.00,1505.00,480.00,1937.00,1289.15,160.00,1129.15
VEH_2349,7,153.45,743.50,5160.00,810.00,420.00,3930.00,754.80,160.00,594.80
VEH_2350,8,169.56,1252.60,5222.00,1362.00,480.00,3380.00,1162.08,160.00,1002.08
VEH_2351,5,104.33,967.56,2973.00,1039.00,300.00,1634.00,934.05,160.00,774.05
VEH_2352,3,89.26,706.30,2940.00,712.00,180.00,2048.00,926.30,220.00,706.30
VEH_2353,6,134.80,1120.25,5010.00,1157.00,360.00,3493.00,1340.25,220.00,1120.25
VEH_2354,6,177.93,1106.42,4020.00,1168.00,360.00,2492.00,1326.42,220.00,1106.42
VEH_2355,7,148.25,891.89,2649.00,1019.00,420.00,1210.00,1111.89,220.00,891.89
VEH_2356,6,184.41,1087.76,2310.00,1145.00,360.00,805.00,1307.76,220.00,1087.76
VEH_2357,13,307.12,1312.89,4697.00,1426.00,780.00,2491.00,1532.89,220.00,1312.89
VEH_2358,5,137.76,717.06,2165.00,786.00,300.00,1079.00,937.06,220.00,717.06
VEH_2359,10,275.87,1359.82,4800.00,1513.00,600.00,2687.00,1579.82,220.00,1359.82
VEH_2360,12,311.23,1630.13,4800.00,1715.00,720.00,2365.00,1850.13,220.00,1630.13
VEH_2361,9,223.89,1122.11,4408.00,1210.00,540.00,2658.00,1342.11,220.00,1122.11
VEH_2362,1,32.85,348.86,2921.00,341.00,60.00,2520.00,568.86,220.00,348.86
VEH_2363,2,59.89,395.06,1472.00,403.00,120.00,949.00,615.06,220.00,395.06
VEH_2364,2,63.59,789.98,5160.00,758.00,120.00,4282.00,1009.98,220.00,789.98
VEH_2365,6,161.56,598.90,2940.00,696.00,360.00,1884.00,818.90,220.00,598.90
VEH_2366,2,31.59,271.57,1920.00,289.00,120.00,1511.00,491.57,220.00,271.57
VEH_2367,3,49.72,949.74,3932.00,927.00,180.00,2825.00,1169.74,220.00,949.74
VEH_2368,1,29.47,368.16,2940.00,355.00,60.00,2525.00,588.16,220.00,368.16
VEH_2369,2,50.30,390.67,3540.00,384.00,120.00,3036.00,610.67,220.00,390.67
VEH_2370,6,155.62,699.74,4667.00,771.00,360.00,3536.00,919.74,220.00,699.74
VEH_2371,1,20.34,297.92,2509.00,289.00,60.00,2160.00,517.92,220.00,297.92
VEH_2372,6,163.32,407.05,6735.00,503.00,360.00,5872.00,627.05,220.00,407.05
VEH_2373,5,83.57,366.47,3540.00,426.00,300.00,2814.00,586.47,220.00,366.47
VEH_2374,10,254.74,737.06,6420.00,861.00,600.00,4959.00,957.06,220.00,737.06
VEH_2375,6,114.96,547.19,3366.00,597.00,360.00,2409.00,767.19,220.00,547.19
VEH_2376,6,182.71,794.57,5160.00,922.00,360.00,3878.00,1014.57,220.00,794.57
VEH_2377,3,80.45,465.53,2478.00,495.00,180.00,1803.00,685.53,220.00,465.53
VEH_2378,9,215.40,873.28,6600.00,1019.00,540.00,5041.00,1093.28,220.00,873.28
VEH_2379,9,188.44,827.61,4380.00,941.00,540.00,2899.00,1047.61,220.00,827.61
VEH_2380,6,138.07,885.09,4800.00,954.00,360.00,3486.00,1105.09,220.00,885.09
VEH_2381,5,119.78,283.55,4973.00,321.00,300.00,4352.00,503.55,220.00,283.55
VEH_2382,4,83.18,437.87,2580.00,490.00,240.00,1850.00,657.87,220.00,437.87
VEH_2383,9,218.22,735.41,5160.00,845.00,540.00,3775.00,955.41,220.00,735.41
VEH_2384,3,64.47,436.57,3832.00,463.00,180.00,3189.00,656.57,220.00,436.57
VEH_2385,6,151.26,1002.37,5648.00,1031.00,360.00,4257.00,1222.37,220.00,1002.37
VEH_2386,6,138.69,559.96,4020.00,611.00,360.00,3049.00,779.96,220.00,559.96
VEH_2387,6,163.29,831.36,4020.00,900.00,360.00,2760.00,1051.36,220.00,831.36
VEH_2388,3,75.63,389.71,3360.00,430.00,180.00,2750.00,609.71,220.00,389.71
VEH_2389,2,60.32,454.20,4020.00,459.00,120.00,3441.00,674.20,220.00,454.20
VEH_2390,7,167.77,785.06,5160.00,843.00,420.00,3897.00,1005.06,220.00,785.06
VEH_2391,5,123.33,572.86,4980.00,635.00,300.00,4045.00,792.86,220.00,572.86
VEH_2392,4,87.81,699.30,4328.00,734.00,240.00,3354.00,919.30,220.00,699.30
VEH_2393,3,74.20,383.46,3809.00,410.00,180.00,3219.00,603.46,220.00,383.46
VEH_2394,1,31.06,211.70,2580.00,215.00,60.00,2305.00,431.70,220.00,211.70
VEH_2395,4,96.72,411.42,3796.00,443.00,240.00,3113.00,631.42,220.00,411.42
VEH_2396,4,115.63,891.46,4800.00,914.00,240.00,3646.00,1111.46,220.00,891.46
VEH_2397,3,81.20,705.07,4020.00,699.00,180.00,3141.00,925.07,220.00,705.07
VEH_2398,7,181.94,689.98,4980.00,751.00,420.00,3809.00,909.98,220.00,689.98
VEH_2399,6,163.61,583.66,5304.00,689.00,360.00,4255.00,803.66,220.00,583.66
VEH_2400,3,75.08,237.88,4061.00,286.00,180.00,3595.00,457.88,220.00,237.88
VEH_2401,7,165.30,357.05,3360.00,449.00,420.00,2491.00,577.05,220.00,357.05
VEH_2402,3,91.75,394.14,4020.00,413.00,180.00,3427.00,772.97,300.00,472.97
VEH_2403,11,262.67,700.32,4132.00,813.00,660.00,2659.00,1140.38,300.00,840.38
VEH_2404,15,361.14,815.36,4980.00,955.00,900.00,3125.00,1278.43,300.00,978.43
VEH_2405,10,206.58,697.63,4800.00,777.00,600.00,3423.00,1137.16,300.00,837.16
