ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
M18408487,VEH_2323,6,D_966,Null,Null,Null,Null,No,17.92,420,900,5
Null,VEH_2324,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B494962_001,VEH_2324,2,D_1,2023-05-16 01:58,0,60,2023-05-16 02:58,Yes,25.42,1080,120,4
Null,VEH_2324,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494180_001,VEH_2324,4,D_53,Null,Null,Null,Null,No,25.71,600,1020,3
Null,VEH_2325,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000453_001,VEH_2325,2,D_209,2023-05-16 01:45,0,60,2023-05-16 02:45,Yes,23.04,1080,120,4
Null,VEH_2325,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495390_001,VEH_2325,4,D_141,Null,Null,Null,Null,No,24.52,600,1020,4
Null,VEH_2326,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B498283_001,VEH_2326,2,D_91,2023-05-16 01:34,0,60,2023-05-16 02:34,Yes,17.76,1080,120,4
Null,VEH_2326,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495747_001,VEH_2326,4,D_149,Null,Null,Null,Null,No,26.87,600,1020,5
Null,VEH_2327,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B496024_001,VEH_2327,2,D_233,2023-05-16 00:35,0,60,2023-05-16 01:35,Yes,19.96,0,360,4
20230515B495644_001,VEH_2327,3,D_15,Null,Null,Null,Null,No,6.49,1080,120,4
Null,VEH_2328,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B498981_001,VEH_2328,2,D_208,2023-05-16 01:01,0,60,2023-05-16 02:01,Yes,21.2,1080,120,4
Null,VEH_2328,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497598_001,VEH_2328,4,D_103,Null,Null,Null,Null,No,19.79,600,1020,3
Null,VEH_2329,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497166_001,VEH_2329,2,D_116,2023-05-16 01:10,0,60,2023-05-16 02:10,Yes,25.39,1080,120,4
Null,VEH_2329,3,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176316773,VEH_2329,4,D_1394,Null,Null,Null,Null,No,22.01,600,1020,4
Null,VEH_2330,1,O_800,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B497172_001,VEH_2330,2,D_18,Null,Null,Null,Null,No,23.15,600,1020,5
Null,VEH_2331,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497454_001,VEH_2331,2,D_49,2023-05-16 01:20,0,60,2023-05-16 02:20,Yes,19.43,1080,120,4
Null,VEH_2331,3,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000068_001,VEH_2331,4,D_209,Null,Null,Null,Null,No,20.75,600,1020,4
Null,VEH_2332,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499879_001,VEH_2332,2,D_208,2023-05-16 01:01,0,60,2023-05-16 02:01,Yes,19.56,1080,120,4
Null,VEH_2332,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497287_001,VEH_2332,4,D_195,Null,Null,Null,Null,No,26.75,600,1020,4
Null,VEH_2333,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B498367_001,VEH_2333,2,D_54,2023-05-16 01:09,0,60,2023-05-16 02:09,Yes,21.12,1080,120,4
Null,VEH_2333,3,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B496486_001,VEH_2333,4,D_108,Null,Null,Null,Null,No,25.66,600,1020,5
Null,VEH_2334,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497196_001,VEH_2334,2,D_30,2023-05-16 00:51,0,60,2023-05-16 01:51,Yes,19.34,1080,120,4
Null,VEH_2334,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498124_001,VEH_2334,4,D_125,Null,Null,Null,Null,No,23.31,420,900,5
Null,VEH_2335,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497311_001,VEH_2335,2,D_180,2023-05-15 10:11,169,60,2023-05-15 14:00,Yes,16.79,780,1080,1
Null,VEH_2335,3,O_580,Null,Null,Null,Null,Null,0.0,0,1440,-1
PND000095,VEH_2335,4,D_2903,Null,Null,Null,Null,No,21.27,600,1020,5
Null,VEH_2336,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497497_001,VEH_2336,2,D_54,2023-05-15 07:09,351,60,2023-05-15 14:00,Yes,18.69,780,1080,1
Null,VEH_2336,3,O_800,2023-05-15 15:11,0,0,2023-05-15 15:11,Null,0.0,0,1440,-1
20230515B497457_001,VEH_2336,4,D_57,2023-05-15 14:35,205,60,2023-05-15 19:00,Yes,22.8,1080,120,2
Null,VEH_2336,5,O_26,2023-05-16 00:42,0,0,2023-05-16 00:42,Null,0.0,0,1440,-1
MF2305276372493,VEH_2336,6,D_2684,2023-05-16 01:43,0,60,2023-05-16 02:43,Yes,18.41,1080,120,4
Null,VEH_2336,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000728_001,VEH_2336,8,D_114,Null,Null,Null,Null,No,20.7,420,900,4
Null,VEH_2337,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497558_001,VEH_2337,2,D_11,2023-05-15 07:09,351,60,2023-05-15 14:00,Yes,26.55,780,1080,1
Null,VEH_2337,3,O_800,2023-05-15 15:10,0,0,2023-05-15 15:10,Null,0.0,0,1440,-1
20230515B498458_001,VEH_2337,4,D_1,2023-05-15 16:39,0,60,2023-05-15 17:39,Yes,25.02,780,1080,2
Null,VEH_2337,5,O_276,2023-05-15 18:10,0,0,2023-05-15 18:10,Null,0.0,0,1440,-1
M18406154,VEH_2337,6,D_410,2023-05-15 22:09,0,60,2023-05-15 23:09,Yes,21.8,1080,120,3
Null,VEH_2337,7,O_537,2023-05-16 00:12,0,0,2023-05-16 00:12,Null,0.0,0,1440,-1
20230516B498922_001,VEH_2337,8,D_1,2023-05-16 04:10,0,60,2023-05-16 05:10,Yes,15.13,0,360,4
Null,VEH_2337,9,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495526_001,VEH_2337,10,D_118,Null,Null,Null,Null,No,20.93,600,1020,4
Null,VEH_2338,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305276372473,VEH_2338,2,D_2687,2023-05-15 11:57,63,60,2023-05-15 14:00,Yes,23.06,780,1080,1
Null,VEH_2339,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497450_001,VEH_2339,2,D_152,2023-05-15 07:05,355,60,2023-05-15 14:00,Yes,14.34,780,1080,0
Null,VEH_2339,3,O_26,2023-05-15 14:49,0,0,2023-05-15 14:49,Null,0.0,0,1440,-1
20230515B495622_001,VEH_2339,4,D_233,2023-05-15 15:32,148,60,2023-05-15 19:00,Yes,21.67,1080,120,1
Null,VEH_2339,5,O_495,2023-05-15 19:50,0,0,2023-05-15 19:50,Null,0.0,0,1440,-1
MF2305156308624,VEH_2339,6,D_1209,2023-05-15 23:05,55,60,2023-05-16 01:00,Yes,21.54,0,360,3
Null,VEH_2339,7,O_394,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156310654,VEH_2339,8,D_1520,Null,Null,Null,Null,No,25.79,600,1020,4
Null,VEH_2340,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497492_001,VEH_2340,2,D_92,2023-05-15 08:09,291,60,2023-05-15 14:00,Yes,22.23,780,1080,0
Null,VEH_2340,3,O_276,2023-05-15 14:16,0,0,2023-05-15 14:16,Null,0.0,0,1440,-1
20230515B494745_001,VEH_2340,4,D_1,2023-05-15 14:15,225,60,2023-05-15 19:00,Yes,21.36,1080,120,1
Null,VEH_2340,5,O_276,2023-05-15 19:10,0,0,2023-05-15 19:10,Null,0.0,0,1440,-1
20230515B494728_001,VEH_2340,6,D_1,Null,Null,Null,Null,No,23.83,600,1020,2
Null,VEH_2340,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494280_001,VEH_2340,8,D_99,Null,Null,Null,Null,No,17.62,0,360,2
Null,VEH_2340,9,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B493992_001,VEH_2340,10,D_41,Null,Null,Null,Null,No,25.03,1080,120,1
Null,VEH_2341,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498147_001,VEH_2341,2,D_112,2023-05-15 07:06,354,60,2023-05-15 14:00,Yes,17.82,780,1080,0
Null,VEH_2341,3,O_26,2023-05-15 14:51,0,0,2023-05-15 14:51,Null,0.0,0,1440,-1
20230515B495611_001,VEH_2341,4,D_108,2023-05-15 15:19,161,60,2023-05-15 19:00,Yes,24.14,1080,120,2
Null,VEH_2341,5,O_800,2023-05-15 19:44,0,0,2023-05-15 19:44,Null,0.0,0,1440,-1
20230515B497483_001,VEH_2341,6,D_91,2023-05-15 20:22,218,60,2023-05-16 01:00,Yes,26.58,0,360,1
Null,VEH_2341,7,O_800,2023-05-16 02:37,0,0,2023-05-16 02:37,Null,0.0,0,1440,-1
20230515B497539_001,VEH_2341,8,D_97,2023-05-16 02:42,0,60,2023-05-16 03:42,Yes,21.53,0,360,4
Null,VEH_2341,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498333_001,VEH_2341,10,D_166,Null,Null,Null,Null,No,22.51,600,1020,5
Null,VEH_2342,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498454_001,VEH_2342,2,D_1,2023-05-15 07:58,302,60,2023-05-15 14:00,Yes,19.79,780,1080,0
Null,VEH_2342,3,O_276,2023-05-15 14:10,0,0,2023-05-15 14:10,Null,0.0,0,1440,-1
20230513B494173_001,VEH_2342,4,D_136,2023-05-15 15:34,0,60,2023-05-15 16:34,Yes,16.9,780,1080,2
Null,VEH_2342,5,O_276,2023-05-15 19:41,0,0,2023-05-15 19:41,Null,0.0,0,1440,-1
20230513B494454_001,VEH_2342,6,D_87,2023-05-15 21:41,139,60,2023-05-16 01:00,Yes,24.95,0,360,3
Null,VEH_2342,7,O_26,2023-05-16 01:43,0,0,2023-05-16 01:43,Null,0.0,0,1440,-1
20230516B000386_001,VEH_2342,8,D_108,2023-05-16 02:18,0,60,2023-05-16 03:18,Yes,17.16,0,360,4
Null,VEH_2342,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230515939016,VEH_2342,10,D_207,Null,Null,Null,Null,No,21.86,780,1080,4
Null,VEH_2342,11,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494288_001,VEH_2342,12,D_170,Null,Null,Null,Null,No,24.02,600,1020,3
Null,VEH_2343,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497224_001,VEH_2343,2,D_178,2023-05-16 01:28,0,60,2023-05-16 02:28,Yes,23.77,1080,120,4
Null,VEH_2343,3,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499965_001,VEH_2343,4,D_208,Null,Null,Null,Null,No,22.76,420,900,5
Null,VEH_2344,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000669_001,VEH_2344,2,D_49,2023-05-16 01:20,0,60,2023-05-16 02:20,Yes,22.63,1080,120,4
Null,VEH_2344,3,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499666_001,VEH_2344,4,D_1,Null,Null,Null,Null,No,25.34,600,1020,4
Null,VEH_2345,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497300_001,VEH_2345,2,D_52,2023-05-16 00:46,0,60,2023-05-16 01:46,Yes,16.94,0,360,4
MF2305166313560,VEH_2345,3,D_1187,Null,Null,Null,Null,No,10.04,420,900,4
Null,VEH_2345,4,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495506_001,VEH_2345,5,D_93,Null,Null,Null,Null,No,24.96,600,1020,5
Null,VEH_2346,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B001089_001,VEH_2346,2,D_1,2023-05-16 01:58,0,60,2023-05-16 02:58,Yes,20.52,1080,120,4
Null,VEH_2346,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494665_001,VEH_2346,4,D_13,Null,Null,Null,Null,No,20.42,420,900,5
Null,VEH_2347,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B498278_001,VEH_2347,2,D_189,2023-05-16 01:18,0,60,2023-05-16 02:18,Yes,16.86,1080,120,4
Null,VEH_2347,3,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B496185_001,VEH_2347,4,D_233,Null,Null,Null,Null,No,20.56,600,1020,4
Null,VEH_2348,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497484_001,VEH_2348,2,D_91,2023-05-15 13:34,0,60,2023-05-15 14:34,Yes,12.42,780,1080,2
20230515B497515_001,VEH_2348,3,D_163,2023-05-15 15:35,505,60,2023-05-16 01:00,Yes,13.83,0,360,1
Null,VEH_2348,4,O_800,2023-05-16 01:52,0,0,2023-05-16 01:52,Null,0.0,0,1440,-1
20230516B498941_001,VEH_2348,5,D_193,2023-05-16 02:56,0,60,2023-05-16 03:56,Yes,14.75,0,360,4
Null,VEH_2348,6,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495379_001,VEH_2348,7,D_138,Null,Null,Null,Null,No,26.76,600,1020,4
Null,VEH_2349,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000659_001,VEH_2349,2,D_1,2023-05-16 01:58,0,60,2023-05-16 02:58,Yes,20.31,1080,120,4
Null,VEH_2349,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498934_003,VEH_2349,4,D_1,Null,Null,Null,Null,No,24.8,780,1080,4
Null,VEH_2349,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494726_001,VEH_2349,6,D_1,Null,Null,Null,Null,No,22.76,780,1080,5
Null,VEH_2349,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230515938878,VEH_2349,8,D_21,Null,Null,Null,Null,No,22.45,420,900,5
Null,VEH_2350,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497448_001,VEH_2350,2,D_55,2023-05-16 01:06,0,60,2023-05-16 02:06,Yes,26.71,1080,120,4
Null,VEH_2350,3,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18406320,VEH_2350,4,D_572,Null,Null,Null,Null,No,23.55,780,1080,3
Null,VEH_2350,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497449_001,VEH_2350,6,D_55,Null,Null,Null,Null,No,15.87,0,360,5
Null,VEH_2350,7,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499663_001,VEH_2350,8,D_233,Null,Null,Null,Null,No,19.09,420,900,5
Null,VEH_2351,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305156311417,VEH_2351,2,D_1187,2023-05-16 02:00,0,60,2023-05-16 03:00,Yes,21.58,1080,120,4
Null,VEH_2351,3,O_276,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B494832_001,VEH_2351,4,D_83,Null,Null,Null,Null,No,19.07,420,900,5
Null,VEH_2352,1,O_800,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B495671_001,VEH_2352,2,D_22,Null,Null,Null,Null,No,30.92,420,900,5
Null,VEH_2354,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497468_001,VEH_2354,2,D_109,2023-05-15 08:36,0,60,2023-05-15 09:36,Yes,32.23,420,900,0
Null,VEH_2354,3,O_276,2023-05-15 12:50,0,0,2023-05-15 12:50,Null,0.0,0,1440,-1
20230513B494274_001,VEH_2354,4,D_12,2023-05-15 14:47,193,60,2023-05-15 19:00,Yes,31.94,1080,120,0
Null,VEH_2354,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494853_001,VEH_2354,6,D_152,Null,Null,Null,Null,No,27.8,600,1020,5
Null,VEH_2355,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497284_001,VEH_2355,2,D_49,2023-05-15 07:20,0,60,2023-05-15 08:20,Yes,28.78,420,900,1
Null,VEH_2355,3,O_800,2023-05-15 13:22,0,0,2023-05-15 13:22,Null,0.0,0,1440,-1
20230515B498290_001,VEH_2355,4,D_162,2023-05-15 12:35,325,60,2023-05-15 19:00,Yes,27.24,1080,120,1
Null,VEH_2355,5,O_40,2023-05-16 00:37,0,0,2023-05-16 00:37,Null,0.0,0,1440,-1
20230516B000157_001,VEH_2355,6,D_108,2023-05-16 01:17,0,60,2023-05-16 02:17,Yes,28.7,0,360,4
Null,VEH_2355,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497490_001,VEH_2355,8,D_92,Null,Null,Null,Null,No,13.79,420,900,5
20230516B000450_001,VEH_2355,9,D_109,Null,Null,Null,Null,No,17.95,420,900,5
Null,VEH_2356,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305126295512,VEH_2356,2,D_1278,2023-05-15 10:12,0,60,2023-05-15 11:12,Yes,32.24,420,900,0
Null,VEH_2356,3,O_276,2023-05-15 15:05,0,0,2023-05-15 15:05,Null,0.0,0,1440,-1
20230513B494089_001,VEH_2356,4,D_74,2023-05-15 16:30,90,60,2023-05-15 19:00,Yes,32.51,1080,120,2
Null,VEH_2356,5,O_26,2023-05-15 19:16,0,0,2023-05-15 19:16,Null,0.0,0,1440,-1
20230515B498443_001,VEH_2356,6,D_109,2023-05-15 21:59,121,60,2023-05-16 01:00,Yes,31.48,0,360,3
Null,VEH_2356,7,O_276,2023-05-16 01:50,0,0,2023-05-16 01:50,Null,0.0,0,1440,-1
20230515B495411_001,VEH_2356,8,D_68,2023-05-16 03:44,0,60,2023-05-16 04:44,Yes,31.26,0,360,4
Null,VEH_2356,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000744_001,VEH_2356,10,D_87,Null,Null,Null,Null,No,28.32,600,1020,4
Null,VEH_2357,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498056_001,VEH_2357,2,D_3,2023-05-15 06:32,208,60,2023-05-15 11:00,Yes,27.2,600,1020,0
Null,VEH_2357,3,O_800,2023-05-15 12:31,0,0,2023-05-15 12:31,Null,0.0,0,1440,-1
20230515B498328_001,VEH_2357,4,D_99,2023-05-15 13:27,0,60,2023-05-15 14:27,Yes,30.24,600,1020,2
Null,VEH_2357,5,O_276,2023-05-15 19:21,0,0,2023-05-15 19:21,Null,0.0,0,1440,-1
20230513B494236_001,VEH_2357,6,D_86,2023-05-15 22:55,65,60,2023-05-16 01:00,Yes,30.77,0,360,2
Null,VEH_2357,7,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408292,VEH_2357,8,D_273,Null,Null,Null,Null,No,29.97,420,900,5
Null,VEH_2358,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498225_001,VEH_2358,2,D_147,2023-05-15 07:05,175,60,2023-05-15 11:00,Yes,27.74,600,1020,0
Null,VEH_2358,3,O_800,2023-05-15 13:07,0,0,2023-05-15 13:07,Null,0.0,0,1440,-1
20230515B497589_001,VEH_2358,4,D_38,2023-05-15 13:22,0,60,2023-05-15 14:22,Yes,23.27,420,900,2
Null,VEH_2358,5,O_495,2023-05-15 19:05,0,0,2023-05-15 19:05,Null,0.0,0,1440,-1
20230515B498476_001,VEH_2358,6,D_109,2023-05-15 20:35,0,60,2023-05-15 21:35,Yes,28.92,1080,120,3
Null,VEH_2358,7,O_276,2023-05-16 00:50,0,0,2023-05-16 00:50,Null,0.0,0,1440,-1
20230515B494814_001,VEH_2358,8,D_203,2023-05-16 01:41,0,60,2023-05-16 02:41,Yes,30.16,1080,120,4
Null,VEH_2358,9,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495568_001,VEH_2358,10,D_105,Null,Null,Null,Null,No,27.67,420,900,5
Null,VEH_2359,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498116_001,VEH_2359,2,D_18,2023-05-15 07:01,179,60,2023-05-15 11:00,Yes,31.19,600,1020,0
Null,VEH_2359,3,O_279,2023-05-15 12:22,0,0,2023-05-15 12:22,Null,0.0,0,1440,-1
M18405904,VEH_2359,4,D_276,2023-05-15 16:54,0,60,2023-05-15 17:54,Yes,29.27,780,1080,0
Null,VEH_2359,5,O_288,2023-05-15 18:26,0,0,2023-05-15 18:26,Null,0.0,0,1440,-1
PND000342,VEH_2359,6,D_2295,2023-05-15 22:54,0,60,2023-05-15 23:54,Yes,25.3,1080,120,3
Null,VEH_2359,7,O_40,2023-05-16 01:00,0,0,2023-05-16 01:00,Null,0.0,0,1440,-1
20230516B000178_001,VEH_2359,8,D_108,2023-05-16 01:17,0,60,2023-05-16 02:17,Yes,31.89,0,360,4
Null,VEH_2359,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497609_001,VEH_2359,10,D_204,Null,Null,Null,Null,No,27.41,420,900,5
Null,VEH_2360,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497178_001,VEH_2360,2,D_125,2023-05-15 07:05,355,60,2023-05-15 14:00,Yes,32.63,780,1080,1
Null,VEH_2360,3,O_26,2023-05-15 14:36,0,0,2023-05-15 14:36,Null,0.0,0,1440,-1
20230515B498436_001,VEH_2360,4,D_152,2023-05-15 14:20,220,60,2023-05-15 19:00,Yes,29.37,1080,120,1
Null,VEH_2360,5,O_279,2023-05-16 00:30,0,0,2023-05-16 00:30,Null,0.0,0,1440,-1
20230516B499892_001,VEH_2360,6,D_37,2023-05-16 00:49,0,60,2023-05-16 01:49,Yes,29.08,0,360,4
Null,VEH_2360,7,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499438_001,VEH_2360,8,D_119,Null,Null,Null,Null,No,30.89,420,900,5
Null,VEH_2361,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498506_001,VEH_2361,2,D_209,2023-05-15 07:45,315,60,2023-05-15 14:00,Yes,28.64,780,1080,0
Null,VEH_2361,3,O_276,2023-05-15 14:22,0,0,2023-05-15 14:22,Null,0.0,0,1440,-1
20230513B494051_001,VEH_2361,4,D_106,2023-05-15 15:20,160,60,2023-05-15 19:00,Yes,28.48,1080,120,2
Null,VEH_2361,5,O_276,2023-05-15 20:28,0,0,2023-05-15 20:28,Null,0.0,0,1440,-1
20230515B494736_001,VEH_2361,6,D_1,2023-05-15 20:23,217,60,2023-05-16 01:00,Yes,32.52,0,360,2
Null,VEH_2361,7,O_276,2023-05-16 01:10,0,0,2023-05-16 01:10,Null,0.0,0,1440,-1
20230515B494647_001,VEH_2361,8,D_18,2023-05-16 03:47,0,60,2023-05-16 04:47,Yes,21.12,0,360,4
N_20230515939002,VEH_2361,9,D_32,2023-05-16 04:57,0,60,2023-05-16 05:57,Yes,11.36,0,360,4
Null,VEH_2361,10,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499647_001,VEH_2361,11,D_208,Null,Null,Null,Null,No,27.05,600,1020,5
Null,VEH_2363,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497257_001,VEH_2363,2,D_207,2023-05-15 13:58,242,60,2023-05-15 19:00,Yes,32.52,1080,120,0
Null,VEH_2363,3,O_276,2023-05-15 19:11,0,0,2023-05-15 19:11,Null,0.0,0,1440,-1
20230513B494298_001,VEH_2363,4,D_105,2023-05-15 23:32,0,60,2023-05-16 00:32,Yes,27.37,1080,120,3
Null,VEH_2364,1,O_800,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B495757_001,VEH_2364,2,D_56,Null,Null,Null,Null,No,33.0,600,1020,5
Null,VEH_2365,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B498206_001,VEH_2365,2,D_67,2023-05-15 12:32,28,60,2023-05-15 14:00,Yes,27.2,780,1080,0
Null,VEH_2365,3,O_800,2023-05-15 18:32,0,0,2023-05-15 18:32,Null,0.0,0,1440,-1
20230515B497588_001,VEH_2365,4,D_38,2023-05-15 18:46,314,60,2023-05-16 01:00,Yes,22.81,0,360,1
Null,VEH_2365,5,O_800,2023-05-16 01:23,0,0,2023-05-16 01:23,Null,0.0,0,1440,-1
20230515B495972_001,VEH_2365,6,D_108,2023-05-16 01:59,0,60,2023-05-16 02:59,Yes,27.18,0,360,4
Null,VEH_2365,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000716_001,VEH_2365,8,D_146,Null,Null,Null,Null,No,30.13,600,1020,5
Null,VEH_2366,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497161_001,VEH_2366,2,D_111,2023-05-15 15:30,0,60,2023-05-15 16:30,Yes,19.07,600,1020,2
20230515B497388_001,VEH_2366,3,D_77,Null,Null,Null,Null,No,12.52,420,900,2
Null,VEH_2373,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B498340_001,VEH_2373,2,D_171,2023-05-16 01:26,0,60,2023-05-16 02:26,Yes,20.85,1080,120,4
20230515B497768_001,VEH_2373,3,D_147,Null,Null,Null,Null,No,11.68,600,1020,4
Null,VEH_2375,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497509_001,VEH_2375,2,D_162,2023-05-16 01:28,0,60,2023-05-16 02:28,Yes,19.88,1080,120,4
20230515B497249_001,VEH_2375,3,D_132,Null,Null,Null,Null,No,13.04,600,1020,4
Null,VEH_2377,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000771_001,VEH_2377,2,D_91,2023-05-16 01:34,0,60,2023-05-16 02:34,Yes,28.34,1080,120,4
Null,VEH_2377,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000627_001,VEH_2377,4,D_191,Null,Null,Null,Null,No,22.38,600,1020,4
Null,VEH_2378,1,O_800,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
